itemId,name,imageUrl,price,quantity,preparationTimeInMinutes,available
PTFSEUTUWO,Strawberry Milkshake,http://raghuveer.me/images/275562.jpg,202,11,71,1
6M1DYBZP2T,Oreo Milkshake,http://raghuveer.me/images/2476195.jpg,609,59,17,1
KNUXY5PV4R,Sharja Milkshake,http://raghuveer.me/images/2552060.jpg,577,56,85,1
V4B3FVYHZU,Cold Coffee Milkshake,http://raghuveer.me/images/200025.jpg,274,26,144,1
KSWPS97MJW,Rose Milkshake,http://raghuveer.me/images/2132184.jpg,237,104,136,1
6AXJEUFCMU,Fruit Punch Milkshake,http://raghuveer.me/images/2000052.jpg,327,53,38,1
UFYDS61BRE,Dates Milkshake,http://raghuveer.me/images/2437266.jpg,618,104,30,1
MCJ0TYY9RZ,Anjeer Milkshake,http://raghuveer.me/images/2560451.jpg,612,77,42,1
Q84KRGI5BK,Mixed Dry Fruits Milkshake,http://raghuveer.me/images/2028579.jpg,378,70,109,1
Q1C8LRLKQW,Tom and Jerry,http://raghuveer.me/images/137352.jpg,612,91,137,1
199U1RZ90P,Funny Face,http://raghuveer.me/images/2121603.jpg,342,105,129,1
60ETJW4BPZ,Idili [2 pieces] with Vada [1 Piece],http://raghuveer.me/images/2598673.jpg,558,43,135,1
G9TEJECRSC,Poori Sagu,http://raghuveer.me/images/2819487.jpg,429,105,23,1
HT9MANTT59,BUNS [2 Pieces],http://raghuveer.me/images/1407414.jpg,583,50,203,1
IDQ6UP69Y3,Panner Masala Dosa,http://raghuveer.me/images/2194303.jpg,283,43,156,1
T6X84130S7,Cheese Masala Dosa,http://raghuveer.me/images/1326037.jpg,428,81,121,1
3Y9LAN9VK1,Sri Udupi Special Dosa,http://raghuveer.me/images/1682173.jpg,493,101,149,1
J9DVIBG1KY,Idli [2 Pieces],http://raghuveer.me/images/2123236.jpg,413,119,131,1
4W3UBZPEUP,Idli Vada [Single],http://raghuveer.me/images/2351919.jpg,367,67,250,1
7EWJOBI0B8,Vada [1 Piece],http://raghuveer.me/images/2435637.jpg,408,100,229,1
RS7N2PCY8Y,Kharabath,http://raghuveer.me/images/2459324.jpg,201,107,236,1
SNEBVC75UJ,Kesaribath,http://raghuveer.me/images/2492386.jpg,679,38,29,1
RFX7XYQRZH,Curd Vada,http://raghuveer.me/images/2332593.jpg,475,91,229,1
OZ6ML5GDX7,Panner Plain Dosa,http://raghuveer.me/images/151664.jpg,495,31,86,1
4GXNGADF7S,Cheese Plain Dosa,http://raghuveer.me/images/1682173.jpg,272,23,106,1
J824QUQEY3,Khali Dosa,http://raghuveer.me/images/1661097.jpg,568,51,72,1
8S8XLA1C3T,Khali Butter Dosa,http://raghuveer.me/images/1265549.jpg,348,41,153,1
5CH8SUUXN9,Jam Bread Butter,http://raghuveer.me/images/1639296.jpg,534,87,202,1
PTEEVQ5M2D,Gulkand Bread Butter,http://raghuveer.me/images/1737649.jpg,544,120,193,1
2YFMNOW87Z,Sri Udupi Special Sandwich,http://raghuveer.me/images/2865488.jpg,691,57,163,1
95NQ568MC8,Cheese Toast Grilled Sandwich,http://raghuveer.me/images/2556437.jpg,520,37,21,1
EJPWP6BGF3,Veg Panner Grilled Sandwich,http://raghuveer.me/images/1486203.jpg,331,42,226,1
2F61CBD29C,Panner Toast Grilled Sandwich,http://raghuveer.me/images/1732469.jpg,411,85,188,1
CZGDC3RS06,Veg Cheese Panner Grilled Sandwich,http://raghuveer.me/images/1625790.jpg,379,11,109,1
EMFSW6NTB9,Veg Mushroom Grilled Sandwich,http://raghuveer.me/images/202141.jpg,520,105,161,1
JKB25Y6CH0,Horlicks,http://raghuveer.me/images/100904.jpg,594,46,20,1
AHTNGE3ZXQ,Bournvita,http://raghuveer.me/images/2601008.jpg,436,120,16,1
ZIIFJB5TOL,Jamoon,http://raghuveer.me/images/262626.jpg,291,100,92,1
J8HAH780YN,Cut Fruit,http://raghuveer.me/images/1318854.jpg,260,76,79,1
67KXD46O7D,Fruit Salad with Gelly,http://raghuveer.me/images/137352.jpg,224,87,225,1
WPG25JSMBM,Fruit Salad with Vanilla Ice Cream,http://raghuveer.me/images/1601399.jpg,366,92,228,1
LTQKSJ43TA,Fruit Salad with Gelly Ice Cream,http://raghuveer.me/images/1682173.jpg,423,34,111,1
W4D3LH1J2W,Jelly with Vanilla Ice Cream,http://raghuveer.me/images/1393769.jpg,555,17,95,1
20FFROQHBH,Gud Bud Ice Cream,http://raghuveer.me/images/1289599.jpg,379,89,65,1
DVBAGP19KO,Falooda Ice Cream,http://raghuveer.me/images/1550629.jpg,351,75,134,1
BCILZVU9FF,Special Falooda Ice Cream,http://raghuveer.me/images/2619551.jpg,383,35,222,1
WI9NU7YIOY,Sri Udupi Special Ice Cream,http://raghuveer.me/images/1718187.jpg,314,104,43,1
ZNXRZ0P5NM,Nut Sundae Ice Cream,http://raghuveer.me/images/2459822.jpg,201,45,26,1
C7K597CNN5,Vanila Nut Sundae Ice Cream,http://raghuveer.me/images/2556467.jpg,283,25,47,1
SLJBJ79MLZ,Chocolate Nut Sundae Ice Cream,http://raghuveer.me/images/1647142.jpg,504,13,120,1
U3I0D34LBN,Raja Rani Ice Cream,http://raghuveer.me/images/2745310.jpg,669,13,195,1
Y03TE89D5Q,Titanic Special Ice Cream,http://raghuveer.me/images/1667315.jpg,259,23,30,1
HJ1EP17GFQ,Honeymoon Special Ice Cream,http://raghuveer.me/images/2561513.jpg,424,73,39,1
IWRDLDP38J,Fruit Sundae Ice Cream,http://raghuveer.me/images/1645651.jpg,393,32,19,1
G33IV1OQKD,Vanila Ice Cream,http://raghuveer.me/images/2114279.jpg,507,23,26,1
20NS96CEW4,Butter Scoch Ice Cream,http://raghuveer.me/images/1294775.jpg,558,28,165,1
UV4O6U8IT3,Fig And Honey Ice Cream,http://raghuveer.me/images/1417138.jpg,538,23,24,1
87RG7SUOXW,Chocolate Shake,http://raghuveer.me/images/1987282.jpg,541,52,52,1
W9IM5AYIH5,Strawberry Shake,http://raghuveer.me/images/2594704.jpg,522,69,93,1
CWH3J3S8OK,Cold Coffee,http://raghuveer.me/images/2596069.jpg,332,75,232,1
XS6ZTUL7XF,Cold Badam Shake,http://raghuveer.me/images/2746323.jpg,210,48,203,1
DHSKP09ZGQ,Rose Milk,http://raghuveer.me/images/2822696.jpg,378,90,21,1
5KQJB6J06V,Pista Shake,http://raghuveer.me/images/2445782.jpg,471,98,109,1
89ECB35OB8,Vanila Shake,http://raghuveer.me/images/264759.jpg,589,64,237,1
JBSMIE2IWA,Buter Scotch Shake,http://raghuveer.me/images/2512103.jpg,520,94,45,1
HSC8QP29LA,Blackcurrant Shake,http://raghuveer.me/images/1334577.jpg,449,79,212,1
GA0EP7MC9X,Sapota Shake With Ice Cream,http://raghuveer.me/images/237776.jpg,547,37,66,1
WURGE5C7LO,Dry Fruit Milksahke,http://raghuveer.me/images/1829187.jpg,322,90,147,1
BXGRJP0QD8,Fresh Lime Soda,http://raghuveer.me/images/2811339.jpg,692,60,30,1
M0NNRXCIVY,Pudina Lime Soda,http://raghuveer.me/images/2007603.jpg,547,66,165,1
6SM03KRYJK,Ginger Lime Soda,http://raghuveer.me/images/2563550.jpg,681,100,244,1
TC6Q4LXJHM,Apple Shake,http://raghuveer.me/images/2560451.jpg,633,56,184,1
LUP8M83ST6,Sapota Shake,http://raghuveer.me/images/178326.jpg,398,80,102,1
7TAH0ZA18K,Pomegranate Shake,http://raghuveer.me/images/1994775.jpg,403,79,97,1
T6784TQDKT,Muskmelon Shake,http://raghuveer.me/images/239086.jpg,597,31,102,1
DGOTLPX0W2,Butter Milk,http://raghuveer.me/images/2534537.jpg,241,53,89,1
UV701VAPKM,Khaara Lassi,http://raghuveer.me/images/2476879.jpg,330,55,161,1
ICXHYC530F,Special Lassi,http://raghuveer.me/images/2487273.jpg,417,30,56,1
6YBOBBQI21,Orange Juice,http://raghuveer.me/images/1665865.jpg,324,62,202,1
JSGMAS9TPH,Ganga Jamuna,http://raghuveer.me/images/1380350.jpg,342,99,216,1
YMSDY5FGU0,Lime Juice,http://raghuveer.me/images/241669.jpg,642,13,245,1
TMSIE0NB5L,Grapes Juice,http://raghuveer.me/images/2113592.jpg,328,33,175,1
OB97MUYZ45,Orange Solid,http://raghuveer.me/images/1326044.jpg,305,12,42,1
C5U05YBFVX,Moosumbi Solid,http://raghuveer.me/images/2495536.jpg,297,93,106,1
2FGCA1F7C8,Pepper Masala Dosa,http://raghuveer.me/images/204307.jpg,322,66,100,1
PE0UJB2IPP,Kara Bath,http://raghuveer.me/images/1666949.jpg,584,13,121,1
3GBU774EUA,Kushka Rice,http://raghuveer.me/images/2032761.jpg,345,40,177,1
DRO1OL2XSE,Boost,http://raghuveer.me/images/1385293.jpg,220,74,172,1
QIWQBMD9OL,2 Idli Vada,http://raghuveer.me/images/2347596.jpg,309,55,240,1
8C3ARNCTNF,Bisi Bele Bath,http://raghuveer.me/images/237803.jpg,534,36,24,1
7I457I6YFI,2 Parotta,http://raghuveer.me/images/261900.jpg,293,73,181,1
3RJWIP6WQG,Jamun [2 Pieces],http://raghuveer.me/images/1611335.jpg,239,22,95,1
2ZAMGTV2OK,Hot and Sour Soup,http://raghuveer.me/images/1381542.jpg,605,14,192,1
5OKP82TFP2,Manchow Soup,http://raghuveer.me/images/2005548.jpg,476,73,137,1
T1AK5NJOX7,3 Puri,http://raghuveer.me/images/2088887.jpg,314,46,218,1
IE3C0TGPJE,Special Dosa,http://raghuveer.me/images/1167875.jpg,418,33,164,1
TNLW85J2VD,Butter Set Dosa,http://raghuveer.me/images/1426820.jpg,547,67,42,1
EC6TMZKCHG,Open Masala Dosa,http://raghuveer.me/images/102750.jpg,353,117,181,1
XR7G4LHJTQ,South Combo Breakfast,http://raghuveer.me/images/237803.jpg,258,29,61,1
NJX4U7TIV0,Puri Sagu,http://raghuveer.me/images/274976.jpg,613,27,24,1
RFHJ5VT1T0,Akki Roti,http://raghuveer.me/images/2457015.jpg,518,51,117,1
PKFOKER48G,Ragi Dosa,http://raghuveer.me/images/1360536.jpg,237,97,89,1
41VMEMD74O,Ghee Roast Dosa,http://raghuveer.me/images/1981040.jpg,380,92,85,1
5GHSKNB2BH,Single Idli Vada,http://raghuveer.me/images/1336018.jpg,338,105,183,1
SOJ46LCZDW,2 Idli 1 Vada,http://raghuveer.me/images/1667315.jpg,581,77,208,1
EY1BFDODX8,Mangalore Buns [2 Pieces],http://raghuveer.me/images/1648749.jpg,543,19,98,1
95E8Y252KR,Bajji Pakoda,http://raghuveer.me/images/1113967.jpg,468,45,123,1
MRWNNYNF0K,Jamun,http://raghuveer.me/images/1731800.jpg,567,12,171,1
4HFU2TKNMI,Blackcurrent Ice Cream,http://raghuveer.me/images/1380104.jpg,457,63,59,1
HLXYGO6JSP,Triple Sundae Ice Cream,http://raghuveer.me/images/2109937.jpg,300,29,82,1
ZB6HPIJRGZ,Butterscotch Sundae Ice Cream,http://raghuveer.me/images/1605985.jpg,654,75,95,1
OJO0ZQG94D,Golden Cheery Ice Cream,http://raghuveer.me/images/1462214.jpg,314,64,19,1
4G6GCHOZ8N,My Darling Ice Cream,http://raghuveer.me/images/1378851.jpg,490,49,225,1
8V3X6TJHPY,Fruit Salad with Nuts Ice Cream,http://raghuveer.me/images/259192.jpg,406,13,52,1
MD158A0UH0,Water Melon Juice,http://raghuveer.me/images/1669859.jpg,659,13,111,1
TH63XFW9EC,Fresh Lemon Juice,http://raghuveer.me/images/1119903.jpg,641,85,26,1
2CQ1LYWBB4,Salted Lassi,http://raghuveer.me/images/2449018.jpg,403,54,81,1
IWX6DI16MW,Anar Juice,http://raghuveer.me/images/1479615.jpg,225,45,170,1
NQ82TSQ37Q,Vanilla Milkshake,http://raghuveer.me/images/2044604.jpg,441,106,229,1
9KAW8PDM9E,Blackcurrent Milkshake,http://raghuveer.me/images/2438905.jpg,473,84,76,1
MWW6CIRTEM,Butterscotch Milkshake,http://raghuveer.me/images/2005548.jpg,331,118,169,1
22E3J9QH68,Indian Veg Combo,http://raghuveer.me/images/1734530.jpg,436,115,128,1
4U0BJCAFQO,Indian Non Veg Combo,http://raghuveer.me/images/2044604.jpg,357,71,99,1
FCEM8ML3GZ,Grilled Chicken Salad,http://raghuveer.me/images/1406337.jpg,521,39,89,1
47MAX9QYK2,Peri Peri French Fries,http://raghuveer.me/images/2442053.jpg,469,15,236,1
6DMYVGR36P,Cheesy French Fries,http://raghuveer.me/images/2025827.jpg,689,65,223,1
OH2VHYH66P,The Americana Chicken,http://raghuveer.me/images/1836332.jpg,601,19,230,1
QV3OLLIDXO,BBQ Chicken Cheese,http://raghuveer.me/images/2565794.jpg,392,59,90,1
1M5KN4EMXS,Cuban Double Meter,http://raghuveer.me/images/2860022.jpg,248,110,28,1
RVJTOXVO1C,Crispy Veggie Burger,http://raghuveer.me/images/2619259.jpg,311,117,21,1
N9C53I6UCV,Double Veg Burger,http://raghuveer.me/images/2476195.jpg,586,107,184,1
1YGLDSK1O9,Crumb Fried Cottage Cheese Burger,http://raghuveer.me/images/250720.jpg,588,79,179,1
GH4UYQFNUN,Classic Chicken Burger,http://raghuveer.me/images/1354401.jpg,621,119,97,1
64B6T4C3ZX,Basil Chicken and Egg Burger,http://raghuveer.me/images/2359355.jpg,215,82,172,1
M1B7EKMKSE,Crumb Fried Chicken Burger,http://raghuveer.me/images/1072080.jpg,566,93,122,1
35ZJKRFY6N,Double Chicken Squared Burger,http://raghuveer.me/images/1404056.jpg,504,102,186,1
Q44Q8QUHVY,Kung Pao Burger,http://raghuveer.me/images/1627608.jpg,406,89,181,1
56CSI6AAFK,Chicken Steak Burger,http://raghuveer.me/images/136875.jpg,231,21,15,1
S5Z39TQR8X,I Got Cheesed Pizza,http://raghuveer.me/images/1377384.jpg,533,58,167,1
QJYLZW0S8J,Mr Mac Pasta,http://raghuveer.me/images/2372320.jpg,404,97,148,1
4RDF1YLQR0,Veg Pasta Alfredo,http://raghuveer.me/images/2356191.jpg,675,72,224,1
9588XQAQ27,Veg Pasta Arrabiata,http://raghuveer.me/images/261900.jpg,642,56,55,1
0LQH2CJ8Q9,Chicken Pasta Alfredo,http://raghuveer.me/images/2173749.jpg,391,66,41,1
VU6JM7SW4H,Pesto Chicken Steak,http://raghuveer.me/images/2327883.jpg,239,47,76,1
YXTGNHA2OM,Devilled Chicken Steak,http://raghuveer.me/images/245387.jpg,446,87,38,1
NEL90CYKBS,Veg Basic Combo,http://raghuveer.me/images/239086.jpg,249,61,117,1
EJDO6V3D7D,Veggie Masala Combo,http://raghuveer.me/images/2471607.jpg,575,89,55,1
E7VEJIGAO5,Egg Combo,http://raghuveer.me/images/255974.jpg,293,99,240,1
0E2949T4ME,Egg and Veg Combo,http://raghuveer.me/images/1993268.jpg,609,12,157,1
SSJYGB1XGL,Egg and Chicken Combo,http://raghuveer.me/images/1618579.jpg,343,76,213,1
OOZPLIJTWV,Cheese and Mushroom Omelette,http://raghuveer.me/images/2035642.jpg,279,35,245,1
4V80D8L1T3,Veg Quesadillas,http://raghuveer.me/images/18015.jpg,248,31,123,1
CUTJ7A47RO,Non Veg Quesadillas,http://raghuveer.me/images/1483863.jpg,682,66,232,1
XO01ONUIUO,Plain Omelette,http://raghuveer.me/images/2620981.jpg,569,24,134,1
D7VH60C70Y,Bulls Eye,http://raghuveer.me/images/1229247.jpg,230,13,77,1
IYA0XG4P5F,Fried Egg,http://raghuveer.me/images/1509832.jpg,367,50,240,1
RL1G7MIR3B,Scrambled Egg,http://raghuveer.me/images/1141964.jpg,390,114,43,1
ZGX018IUBO,Cheese Omelette,http://raghuveer.me/images/1407626.jpg,236,74,67,1
PE8CCIYNRB,Spicy Egg Bhurji,http://raghuveer.me/images/2745310.jpg,684,89,195,1
W0SQ388IHE,Boiled Egg Bhurji,http://raghuveer.me/images/2073390.jpg,276,70,57,1
JVPWP67WRI,"Avocado, Musk Melon and Flax Seeds Salad",http://raghuveer.me/images/1351582.jpg,427,79,91,1
UALLGF5U57,"Watermelon, Chickpeas, Green Apple Salad",http://raghuveer.me/images/1817561.jpg,506,42,82,1
HIMCCPKKS8,"Papaya, Pomegranate, Kale and Quinoa Salad",http://raghuveer.me/images/1849531.jpg,547,33,79,1
4Q8K0CRZ4Y,Cottage Cheese Pasta and Peanut Salad,http://raghuveer.me/images/1381542.jpg,205,99,192,1
DZV7Z3MDQ5,Chicken Bistro Salad,http://raghuveer.me/images/266135.jpg,399,83,222,1
WLWO2NUB6Y,Fish Bistro Salad,http://raghuveer.me/images/2769066.jpg,586,39,183,1
4PI18QIKCS,Prawns Bistro Salad,http://raghuveer.me/images/160609.jpg,589,51,217,1
VYXP9M5E0H,Fresh Green Garden Salad,http://raghuveer.me/images/1383065.jpg,442,52,44,1
WC5J7D8LO2,Masala French Fries,http://raghuveer.me/images/1171447.jpg,320,100,101,1
CRPOWHK1N1,Veg Loaded Nachos,http://raghuveer.me/images/1497340.jpg,480,14,78,1
08N74MABYX,Cajun Spied Potato Wedges,http://raghuveer.me/images/1324978.jpg,384,56,104,1
6IEF5WGFXQ,BBQ Sauce Potato Wedges,http://raghuveer.me/images/2354586.jpg,220,120,161,1
XOHGEE0XAI,Garlic Buns with Cheese,http://raghuveer.me/images/2471607.jpg,477,17,113,1
V77FX8OSJ2,Grilled Veggies on Skewers,http://raghuveer.me/images/1867478.jpg,333,119,26,1
E0QWTCIBAA,Crispy Chilli Yam,http://raghuveer.me/images/1725744.jpg,499,61,80,1
SGQ2N36N2A,Thai Fried Baby Corn,http://raghuveer.me/images/255974.jpg,254,62,118,1
FW5BRVGPKU,Chilli Basil Paneer,http://raghuveer.me/images/1991269.jpg,517,52,129,1
M9PVBT1IZ0,Crumb Fried Paneer,http://raghuveer.me/images/2344187.jpg,202,65,85,1
DQDDS4NWNA,Stir Fried Mushrooms with Peri Peri,http://raghuveer.me/images/1663383.jpg,415,111,127,1
8S93HVAZ4C,Golden Fried Mushroom Stuffed with Cheese,http://raghuveer.me/images/152023.jpg,614,62,108,1
9JA32OWDGD,Non Veg Loaded Nachos,http://raghuveer.me/images/1788801.jpg,524,45,127,1
T48IS62XBW,Cajun Spiced Grilled Chicken Strips,http://raghuveer.me/images/2901340.jpg,459,102,214,1
IROW1C1Y7O,Chicken Twister,http://raghuveer.me/images/2398676.jpg,481,47,145,1
S8CPGYS3K8,BBQ Chicken Wings,http://raghuveer.me/images/2432993.jpg,407,110,56,1
SQ7CZVLNDL,Thai Fried Chicken,http://raghuveer.me/images/2556466.jpg,349,63,239,1
2BYDJ9K9VG,Grilled Chicken in Blackbean Sauce,http://raghuveer.me/images/2111445.jpg,439,72,117,1
CEBM4H41JR,Crun Chicken,http://raghuveer.me/images/1653772.jpg,572,119,246,1
53Q0XS3HPR,Devils Chicken,http://raghuveer.me/images/2334692.jpg,595,68,247,1
E9S2SPNMC4,Basil Chilly Fish,http://raghuveer.me/images/2846468.jpg,339,115,221,1
PRLKQC0LRC,Fish Fingers with Tartar Dip,http://raghuveer.me/images/2641510.jpg,429,118,208,1
PWYV98DQIG,Butter Garlic Prawns,http://raghuveer.me/images/236924.jpg,673,40,157,1
LEVGF0KCZE,Cheese n Mushroom Crispy Joe,http://raghuveer.me/images/2368350.jpg,596,95,16,1
EKI950M7LQ,"Corn, Spinach and Cheese Crispy Joe",http://raghuveer.me/images/1645651.jpg,655,27,146,1
XW040GOAN3,Paneer Crispy Joe,http://raghuveer.me/images/2470623.jpg,244,109,37,1
QSFXN82VC7,Egg Crispy Joe,http://raghuveer.me/images/210271.jpg,501,91,23,1
M1QC5Z9EY5,Chicken Crispy Joe,http://raghuveer.me/images/2097025.jpg,564,77,87,1
YN66C8Y1S1,Prawns Crispy Joe,http://raghuveer.me/images/1521825.jpg,258,112,32,1
ML5QXJWKIQ,Cilantro Veggies,http://raghuveer.me/images/2381871.jpg,455,69,24,1
SY42KOQSZ2,Paprika Spiced Veg,http://raghuveer.me/images/1027063.jpg,280,45,123,1
6ZHSGVHY8N,Veg Stroganoff,http://raghuveer.me/images/2027349.jpg,370,52,165,1
TH0I9BIRX3,Cottage Cheese and Paneer Steak,http://raghuveer.me/images/2263060.jpg,376,67,65,1
OUCSO20PJW,BBQ Panner Steak,http://raghuveer.me/images/1626639.jpg,693,89,69,1
2GZ10I6FLT,Veg Oriental Spiced Plate,http://raghuveer.me/images/1718187.jpg,363,19,217,1
5J3RURRI07,Red Thai Curry,http://raghuveer.me/images/2101579.jpg,366,67,118,1
TIWS9MQD1J,Green Thai Curry,http://raghuveer.me/images/2237230.jpg,668,16,238,1
6D06Z0KASC,Cilantro Chicken,http://raghuveer.me/images/1381192.jpg,364,42,42,1
JQEPX9X2HD,Paprika Spiced Chicken,http://raghuveer.me/images/2565331.jpg,274,78,37,1
CQ2U2VLEWT,Chicken Chimichurri,http://raghuveer.me/images/2022199.jpg,541,86,122,1
JJG9SFXYK0,BBQ Chicken Steak,http://raghuveer.me/images/184226.jpg,698,71,200,1
RPT14KOGOS,Picante Chicken Steak,http://raghuveer.me/images/1616534.jpg,669,87,179,1
Y22STBFZ1Y,Chicken Stroganoff,http://raghuveer.me/images/1592092.jpg,686,83,45,1
D4ATTHV5MB,Chicken Roulade,http://raghuveer.me/images/1702797.jpg,449,12,245,1
T5MJ35HW0R,Chicken Oriental Spiced Plate,http://raghuveer.me/images/275807.jpg,353,54,198,1
ZTKB8PQFM1,Chicken Red Thai Curry,http://raghuveer.me/images/1786525.jpg,307,119,239,1
2XYQY9PR4G,Chicken Green Thai Curry,http://raghuveer.me/images/1191665.jpg,415,108,14,1
QHMBJSWS7X,Fish Red Thai Curry,http://raghuveer.me/images/2496746.jpg,534,25,33,1
S4M2TJ2MEH,Fish Green Thai Curry,http://raghuveer.me/images/1389587.jpg,576,28,175,1
JFTBC69PAR,Grilled Fish in Dill Sauce,http://raghuveer.me/images/1624845.jpg,593,85,158,1
71N50YTGXP,Prawns Red Thai Curry,http://raghuveer.me/images/1354401.jpg,433,103,215,1
9UR1LQTR85,Prawns Green Thai Curry,http://raghuveer.me/images/2100127.jpg,295,42,154,1
YJ8V30T9E4,Crunchy Veggies Burger,http://raghuveer.me/images/178326.jpg,462,118,178,1
Q9S4FHCTE0,Grilled Cottage Cheese Burger,http://raghuveer.me/images/2251296.jpg,300,66,188,1
C8Y5G7CO9I,Zucchini and Potato Burger,http://raghuveer.me/images/1770088.jpg,499,43,225,1
4GMB2E0IBT,Basil Mushrooms and Egg Burger,http://raghuveer.me/images/2447583.jpg,562,100,13,1
S1MLHXXGVR,The Chicken Patty Burger,http://raghuveer.me/images/1242250.jpg,641,98,241,1
AR20VYBTEM,Pulled Chicken Burger,http://raghuveer.me/images/1460963.jpg,385,70,39,1
F4QJAMWKHY,Seafood Grill Squared Burger,http://raghuveer.me/images/2097025.jpg,236,90,36,1
MNA8IHX74Q,Crumb Fried Fish Burger,http://raghuveer.me/images/2459099.jpg,265,87,39,1
8VNQDELPQ7,Crumb Fried Prawns Burger,http://raghuveer.me/images/2572810.jpg,372,60,115,1
ZTFHXE0BD3,Veg Supremo Pizza,http://raghuveer.me/images/2113592.jpg,477,79,160,1
5WC572IR6M,Simply Veg Pizza,http://raghuveer.me/images/276808.jpg,687,66,33,1
2RO6LKK7TM,Paneer Butter Masala Pizza,http://raghuveer.me/images/2425232.jpg,311,10,18,1
1B97J9LLDE,"Zucchini, Corn, Spinach and Mushroom Pizza",http://raghuveer.me/images/256925.jpg,348,36,26,1
BPFLMSO7YW,Create Your Own Veg Pizza,http://raghuveer.me/images/1353747.jpg,411,104,238,1
MAPH89Q9G1,Just BBQ,http://raghuveer.me/images/1868166.jpg,504,37,64,1
T7KC5P4BBF,Minced Chicken Pizza,http://raghuveer.me/images/1736510.jpg,542,52,125,1
VEYWVFM9MO,Butter Chicken Pizza,http://raghuveer.me/images/129808.jpg,252,40,67,1
U5780F67ZP,The Meat Feast,http://raghuveer.me/images/2449136.jpg,429,81,96,1
HWBG2B3KRR,Prawns Ghee Roast Pizza,http://raghuveer.me/images/2022199.jpg,230,24,77,1
PZ53KASQBI,Create Your Own Non Veg Pizza,http://raghuveer.me/images/2398162.jpg,335,117,13,1
DMQAGTO69V,Veg Creamy Tomatino Pasta,http://raghuveer.me/images/2346099.jpg,207,27,243,1
FHRYUUB09H,Veg Delight Pesto,http://raghuveer.me/images/25605.jpg,279,84,105,1
M91YCHBJ9Y,Veg The Twin Bowl,http://raghuveer.me/images/1524937.jpg,638,34,25,1
BBGP9BGECK,Chicken Creamy Tomato Pasta,http://raghuveer.me/images/2606410.jpg,263,45,69,1
B508PD5N0U,Chicken Pasta Arrabiata,http://raghuveer.me/images/1389587.jpg,684,72,90,1
286MOUVK6J,Chicken Delight Pesto The Twin Bowl,http://raghuveer.me/images/1034870.jpg,383,70,172,1
9AJBLETSF1,Chicken The Twin Bowl,http://raghuveer.me/images/2109937.jpg,640,44,171,1
O2AW0K6M1X,Chicken Spaghetti Bolognese,http://raghuveer.me/images/2071588.jpg,271,44,86,1
QH0Y4L06QF,Prawns Creamy Tomato Pasta,http://raghuveer.me/images/112847.jpg,280,83,31,1
R3UPKTQACQ,The Americano Veg,http://raghuveer.me/images/2390079.jpg,277,28,55,1
WOXNPKDTL7,Sriracha Spiced,http://raghuveer.me/images/1992434.jpg,491,67,108,1
8HT0MMOLIC,Cubano Cottage Cheese,http://raghuveer.me/images/2104569.jpg,592,18,56,1
TE1SWEOYT1,BBQ Cottage Cheese,http://raghuveer.me/images/1402825.jpg,686,79,122,1
2DN0ZHV5O3,Crumb Fried Cottage Cheese,http://raghuveer.me/images/2237230.jpg,362,21,197,1
7M5V2E9JX8,Crumb Fried Cottage Mushroom,http://raghuveer.me/images/171560.jpg,383,100,153,1
5D2WT8GN4S,I Got Egg,http://raghuveer.me/images/262626.jpg,455,50,141,1
B0FZ5L382B,Sriracha Spiced Chicken,http://raghuveer.me/images/2441453.jpg,219,82,148,1
DHDGT95LBW,Deep Grilled Fish,http://raghuveer.me/images/1072080.jpg,219,50,180,1
E3392FDLPK,Prawns Deep Sea Fisher,http://raghuveer.me/images/1718247.jpg,345,30,185,1
EEUNGTS5AS,Crumb Fried Fish,http://raghuveer.me/images/1414175.jpg,693,10,79,1
XM8OLX65VG,Crumb Fried Prawns,http://raghuveer.me/images/1906888.jpg,658,31,248,1
ONS97ZAXH0,Brownie Pastries,http://raghuveer.me/images/2248973.jpg,663,62,117,1
1UGP27BD26,Brownie with Chocolate Sauce Pastries,http://raghuveer.me/images/25586.jpg,615,25,170,1
JXOCONDU20,Brownie Fudge,http://raghuveer.me/images/1786525.jpg,492,39,247,1
WUVI4MWKZP,Chocopied,http://raghuveer.me/images/2255074.jpg,438,40,91,1
JIHC6C71KB,Cookie Blast,http://raghuveer.me/images/1850373.jpg,297,86,38,1
H69DA6U5HD,Monkey Mania,http://raghuveer.me/images/1509832.jpg,237,87,231,1
HL2CBJB282,Chocolate Peanut Butter,http://raghuveer.me/images/1648775.jpg,600,42,191,1
0YYL8RITAQ,Nutella Deluxe,http://raghuveer.me/images/1414493.jpg,333,31,19,1
SXDXZJW914,Pink Cinderella,http://raghuveer.me/images/24159.jpg,295,94,74,1
1PTNIIDS1C,Rainbow Showdown,http://raghuveer.me/images/2518219.jpg,680,26,47,1
YFBUSPXSIA,Coffee Lover,http://raghuveer.me/images/1239817.jpg,243,16,94,1
IFR4ES6RL1,Nutella Pancake [4 Pieces],http://raghuveer.me/images/1786525.jpg,529,120,123,1
B18GXRO1V7,Caramelised Banana Pancake [4 Pieces],http://raghuveer.me/images/1119903.jpg,214,84,210,1
ZIMU9REJ7Q,Homemade Chocolate Sauce Pancake [4 Pieces],http://raghuveer.me/images/1367474.jpg,654,22,123,1
