itemId,name,imageUrl,price
XS6ZTUL7XF,Cold Badam Shake,http://raghuveer.me/images/2746323.jpg,210
DHSKP09ZGQ,Rose Milk,http://raghuveer.me/images/2822696.jpg,378
5KQJB6J06V,Pista Shake,http://raghuveer.me/images/2445782.jpg,471
89ECB35OB8,Vanila Shake,http://raghuveer.me/images/264759.jpg,589
JBSMIE2IWA,Buter Scotch Shake,http://raghuveer.me/images/2512103.jpg,520
HSC8QP29LA,Blackcurrant Shake,http://raghuveer.me/images/1334577.jpg,449
GA0EP7MC9X,Sapota Shake With Ice Cream,http://raghuveer.me/images/237776.jpg,547
WURGE5C7LO,Dry Fruit Milksahke,http://raghuveer.me/images/1829187.jpg,322
BXGRJP0QD8,Fresh Lime Soda,http://raghuveer.me/images/2811339.jpg,692
M0NNRXCIVY,Pudina Lime Soda,http://raghuveer.me/images/2007603.jpg,547
6SM03KRYJK,Ginger Lime Soda,http://raghuveer.me/images/2563550.jpg,681
TC6Q4LXJHM,Apple Shake,http://raghuveer.me/images/2560451.jpg,633
LUP8M83ST6,Sapota Shake,http://raghuveer.me/images/178326.jpg,398
7TAH0ZA18K,Pomegranate Shake,http://raghuveer.me/images/1994775.jpg,403
T6784TQDKT,Muskmelon Shake,http://raghuveer.me/images/239086.jpg,597
DGOTLPX0W2,Butter Milk,http://raghuveer.me/images/2534537.jpg,241
UV701VAPKM,Khaara Lassi,http://raghuveer.me/images/2476879.jpg,330
ICXHYC530F,Special Lassi,http://raghuveer.me/images/2487273.jpg,417
6YBOBBQI21,Orange Juice,http://raghuveer.me/images/1665865.jpg,324
JSGMAS9TPH,Ganga Jamuna,http://raghuveer.me/images/1380350.jpg,342
YMSDY5FGU0,Lime Juice,http://raghuveer.me/images/241669.jpg,642
TMSIE0NB5L,Grapes Juice,http://raghuveer.me/images/2113592.jpg,328
OB97MUYZ45,Orange Solid,http://raghuveer.me/images/1326044.jpg,305
C5U05YBFVX,Moosumbi Solid,http://raghuveer.me/images/2495536.jpg,297
2FGCA1F7C8,Pepper Masala Dosa,http://raghuveer.me/images/204307.jpg,322
PE0UJB2IPP,Kara Bath,http://raghuveer.me/images/1666949.jpg,584
3GBU774EUA,Kushka Rice,http://raghuveer.me/images/2032761.jpg,345
DRO1OL2XSE,Boost,http://raghuveer.me/images/1385293.jpg,220
QIWQBMD9OL,2 Idli Vada,http://raghuveer.me/images/2347596.jpg,309
8C3ARNCTNF,Bisi Bele Bath,http://raghuveer.me/images/237803.jpg,534
7I457I6YFI,2 Parotta,http://raghuveer.me/images/261900.jpg,293
3RJWIP6WQG,Jamun [2 Pieces],http://raghuveer.me/images/1611335.jpg,239
2ZAMGTV2OK,Hot and Sour Soup,http://raghuveer.me/images/1381542.jpg,605
5OKP82TFP2,Manchow Soup,http://raghuveer.me/images/2005548.jpg,476
T1AK5NJOX7,3 Puri,http://raghuveer.me/images/2088887.jpg,314
IE3C0TGPJE,Special Dosa,http://raghuveer.me/images/1167875.jpg,418
TNLW85J2VD,Butter Set Dosa,http://raghuveer.me/images/1426820.jpg,547
EC6TMZKCHG,Open Masala Dosa,http://raghuveer.me/images/102750.jpg,353
XR7G4LHJTQ,South Combo Breakfast,http://raghuveer.me/images/237803.jpg,258
NJX4U7TIV0,Puri Sagu,http://raghuveer.me/images/274976.jpg,613
RFHJ5VT1T0,Akki Roti,http://raghuveer.me/images/2457015.jpg,518
PKFOKER48G,Ragi Dosa,http://raghuveer.me/images/1360536.jpg,237
41VMEMD74O,Ghee Roast Dosa,http://raghuveer.me/images/1981040.jpg,380
5GHSKNB2BH,Single Idli Vada,http://raghuveer.me/images/1336018.jpg,338
SOJ46LCZDW,2 Idli 1 Vada,http://raghuveer.me/images/1667315.jpg,581
EY1BFDODX8,Mangalore Buns [2 Pieces],http://raghuveer.me/images/1648749.jpg,543
95E8Y252KR,Bajji Pakoda,http://raghuveer.me/images/1113967.jpg,468
MRWNNYNF0K,Jamun,http://raghuveer.me/images/1731800.jpg,567
4HFU2TKNMI,Blackcurrent Ice Cream,http://raghuveer.me/images/1380104.jpg,457
HLXYGO6JSP,Triple Sundae Ice Cream,http://raghuveer.me/images/2109937.jpg,300
ZB6HPIJRGZ,Butterscotch Sundae Ice Cream,http://raghuveer.me/images/1605985.jpg,654
OJO0ZQG94D,Golden Cheery Ice Cream,http://raghuveer.me/images/1462214.jpg,314
4G6GCHOZ8N,My Darling Ice Cream,http://raghuveer.me/images/1378851.jpg,490
8V3X6TJHPY,Fruit Salad with Nuts Ice Cream,http://raghuveer.me/images/259192.jpg,406
MD158A0UH0,Water Melon Juice,http://raghuveer.me/images/1669859.jpg,659
TH63XFW9EC,Fresh Lemon Juice,http://raghuveer.me/images/1119903.jpg,641
2CQ1LYWBB4,Salted Lassi,http://raghuveer.me/images/2449018.jpg,403
IWX6DI16MW,Anar Juice,http://raghuveer.me/images/1479615.jpg,225
NQ82TSQ37Q,Vanilla Milkshake,http://raghuveer.me/images/2044604.jpg,441
9KAW8PDM9E,Blackcurrent Milkshake,http://raghuveer.me/images/2438905.jpg,473
MWW6CIRTEM,Butterscotch Milkshake,http://raghuveer.me/images/2005548.jpg,331
22E3J9QH68,Indian Veg Combo,http://raghuveer.me/images/1734530.jpg,436
4U0BJCAFQO,Indian Non Veg Combo,http://raghuveer.me/images/2044604.jpg,357
FCEM8ML3GZ,Grilled Chicken Salad,http://raghuveer.me/images/1406337.jpg,521
47MAX9QYK2,Peri Peri French Fries,http://raghuveer.me/images/2442053.jpg,469
6DMYVGR36P,Cheesy French Fries,http://raghuveer.me/images/2025827.jpg,689
OH2VHYH66P,The Americana Chicken,http://raghuveer.me/images/1836332.jpg,601
QV3OLLIDXO,BBQ Chicken Cheese,http://raghuveer.me/images/2565794.jpg,392
1M5KN4EMXS,Cuban Double Meter,http://raghuveer.me/images/2860022.jpg,248
RVJTOXVO1C,Crispy Veggie Burger,http://raghuveer.me/images/2619259.jpg,311
N9C53I6UCV,Double Veg Burger,http://raghuveer.me/images/2476195.jpg,586
1YGLDSK1O9,Crumb Fried Cottage Cheese Burger,http://raghuveer.me/images/250720.jpg,588
GH4UYQFNUN,Classic Chicken Burger,http://raghuveer.me/images/1354401.jpg,621
64B6T4C3ZX,Basil Chicken and Egg Burger,http://raghuveer.me/images/2359355.jpg,215
M1B7EKMKSE,Crumb Fried Chicken Burger,http://raghuveer.me/images/1072080.jpg,566
35ZJKRFY6N,Double Chicken Squared Burger,http://raghuveer.me/images/1404056.jpg,504
Q44Q8QUHVY,Kung Pao Burger,http://raghuveer.me/images/1627608.jpg,406
56CSI6AAFK,Chicken Steak Burger,http://raghuveer.me/images/136875.jpg,231
S5Z39TQR8X,I Got Cheesed Pizza,http://raghuveer.me/images/1377384.jpg,533
QJYLZW0S8J,Mr Mac Pasta,http://raghuveer.me/images/2372320.jpg,404
4RDF1YLQR0,Veg Pasta Alfredo,http://raghuveer.me/images/2356191.jpg,675
9588XQAQ27,Veg Pasta Arrabiata,http://raghuveer.me/images/261900.jpg,642
0LQH2CJ8Q9,Chicken Pasta Alfredo,http://raghuveer.me/images/2173749.jpg,391
VU6JM7SW4H,Pesto Chicken Steak,http://raghuveer.me/images/2327883.jpg,239
YXTGNHA2OM,Devilled Chicken Steak,http://raghuveer.me/images/245387.jpg,446
NEL90CYKBS,Veg Basic Combo,http://raghuveer.me/images/239086.jpg,249
EJDO6V3D7D,Veggie Masala Combo,http://raghuveer.me/images/2471607.jpg,575
E7VEJIGAO5,Egg Combo,http://raghuveer.me/images/255974.jpg,293
0E2949T4ME,Egg and Veg Combo,http://raghuveer.me/images/1993268.jpg,609
SSJYGB1XGL,Egg and Chicken Combo,http://raghuveer.me/images/1618579.jpg,343
OOZPLIJTWV,Cheese and Mushroom Omelette,http://raghuveer.me/images/2035642.jpg,279
4V80D8L1T3,Veg Quesadillas,http://raghuveer.me/images/18015.jpg,248
CUTJ7A47RO,Non Veg Quesadillas,http://raghuveer.me/images/1483863.jpg,682
XO01ONUIUO,Plain Omelette,http://raghuveer.me/images/2620981.jpg,569
D7VH60C70Y,Bulls Eye,http://raghuveer.me/images/1229247.jpg,230
IYA0XG4P5F,Fried Egg,http://raghuveer.me/images/1509832.jpg,367
RL1G7MIR3B,Scrambled Egg,http://raghuveer.me/images/1141964.jpg,390
ZGX018IUBO,Cheese Omelette,http://raghuveer.me/images/1407626.jpg,236
PE8CCIYNRB,Spicy Egg Bhurji,http://raghuveer.me/images/2745310.jpg,684
W0SQ388IHE,Boiled Egg Bhurji,http://raghuveer.me/images/2073390.jpg,276
JVPWP67WRI,"Avocado, Musk Melon and Flax Seeds Salad",http://raghuveer.me/images/1351582.jpg,427
UALLGF5U57,"Watermelon, Chickpeas, Green Apple Salad",http://raghuveer.me/images/1817561.jpg,506
HIMCCPKKS8,"Papaya, Pomegranate, Kale and Quinoa Salad",http://raghuveer.me/images/1849531.jpg,547
4Q8K0CRZ4Y,Cottage Cheese Pasta and Peanut Salad,http://raghuveer.me/images/1381542.jpg,205
DZV7Z3MDQ5,Chicken Bistro Salad,http://raghuveer.me/images/266135.jpg,399
WLWO2NUB6Y,Fish Bistro Salad,http://raghuveer.me/images/2769066.jpg,586
4PI18QIKCS,Prawns Bistro Salad,http://raghuveer.me/images/160609.jpg,589
VYXP9M5E0H,Fresh Green Garden Salad,http://raghuveer.me/images/1383065.jpg,442
WC5J7D8LO2,Masala French Fries,http://raghuveer.me/images/1171447.jpg,320
CRPOWHK1N1,Veg Loaded Nachos,http://raghuveer.me/images/1497340.jpg,480
08N74MABYX,Cajun Spied Potato Wedges,http://raghuveer.me/images/1324978.jpg,384
6IEF5WGFXQ,BBQ Sauce Potato Wedges,http://raghuveer.me/images/2354586.jpg,220
XOHGEE0XAI,Garlic Buns with Cheese,http://raghuveer.me/images/2471607.jpg,477
V77FX8OSJ2,Grilled Veggies on Skewers,http://raghuveer.me/images/1867478.jpg,333
E0QWTCIBAA,Crispy Chilli Yam,http://raghuveer.me/images/1725744.jpg,499
SGQ2N36N2A,Thai Fried Baby Corn,http://raghuveer.me/images/255974.jpg,254
FW5BRVGPKU,Chilli Basil Paneer,http://raghuveer.me/images/1991269.jpg,517
M9PVBT1IZ0,Crumb Fried Paneer,http://raghuveer.me/images/2344187.jpg,202
DQDDS4NWNA,Stir Fried Mushrooms with Peri Peri,http://raghuveer.me/images/1663383.jpg,415
8S93HVAZ4C,Golden Fried Mushroom Stuffed with Cheese,http://raghuveer.me/images/152023.jpg,614
9JA32OWDGD,Non Veg Loaded Nachos,http://raghuveer.me/images/1788801.jpg,524
T48IS62XBW,Cajun Spiced Grilled Chicken Strips,http://raghuveer.me/images/2901340.jpg,459
IROW1C1Y7O,Chicken Twister,http://raghuveer.me/images/2398676.jpg,481
S8CPGYS3K8,BBQ Chicken Wings,http://raghuveer.me/images/2432993.jpg,407
SQ7CZVLNDL,Thai Fried Chicken,http://raghuveer.me/images/2556466.jpg,349
2BYDJ9K9VG,Grilled Chicken in Blackbean Sauce,http://raghuveer.me/images/2111445.jpg,439
CEBM4H41JR,Crun Chicken,http://raghuveer.me/images/1653772.jpg,572
53Q0XS3HPR,Devils Chicken,http://raghuveer.me/images/2334692.jpg,595
E9S2SPNMC4,Basil Chilly Fish,http://raghuveer.me/images/2846468.jpg,339
PRLKQC0LRC,Fish Fingers with Tartar Dip,http://raghuveer.me/images/2641510.jpg,429
PWYV98DQIG,Butter Garlic Prawns,http://raghuveer.me/images/236924.jpg,673
LEVGF0KCZE,Cheese n Mushroom Crispy Joe,http://raghuveer.me/images/2368350.jpg,596
EKI950M7LQ,"Corn, Spinach and Cheese Crispy Joe",http://raghuveer.me/images/1645651.jpg,655
XW040GOAN3,Paneer Crispy Joe,http://raghuveer.me/images/2470623.jpg,244
QSFXN82VC7,Egg Crispy Joe,http://raghuveer.me/images/210271.jpg,501
M1QC5Z9EY5,Chicken Crispy Joe,http://raghuveer.me/images/2097025.jpg,564
YN66C8Y1S1,Prawns Crispy Joe,http://raghuveer.me/images/1521825.jpg,258
ML5QXJWKIQ,Cilantro Veggies,http://raghuveer.me/images/2381871.jpg,455
SY42KOQSZ2,Paprika Spiced Veg,http://raghuveer.me/images/1027063.jpg,280
6ZHSGVHY8N,Veg Stroganoff,http://raghuveer.me/images/2027349.jpg,370
TH0I9BIRX3,Cottage Cheese and Paneer Steak,http://raghuveer.me/images/2263060.jpg,376
OUCSO20PJW,BBQ Panner Steak,http://raghuveer.me/images/1626639.jpg,693
2GZ10I6FLT,Veg Oriental Spiced Plate,http://raghuveer.me/images/1718187.jpg,363
5J3RURRI07,Red Thai Curry,http://raghuveer.me/images/2101579.jpg,366
TIWS9MQD1J,Green Thai Curry,http://raghuveer.me/images/2237230.jpg,668
6D06Z0KASC,Cilantro Chicken,http://raghuveer.me/images/1381192.jpg,364
JQEPX9X2HD,Paprika Spiced Chicken,http://raghuveer.me/images/2565331.jpg,274
CQ2U2VLEWT,Chicken Chimichurri,http://raghuveer.me/images/2022199.jpg,541
JJG9SFXYK0,BBQ Chicken Steak,http://raghuveer.me/images/184226.jpg,698
RPT14KOGOS,Picante Chicken Steak,http://raghuveer.me/images/1616534.jpg,669
Y22STBFZ1Y,Chicken Stroganoff,http://raghuveer.me/images/1592092.jpg,686
D4ATTHV5MB,Chicken Roulade,http://raghuveer.me/images/1702797.jpg,449
T5MJ35HW0R,Chicken Oriental Spiced Plate,http://raghuveer.me/images/275807.jpg,353
ZTKB8PQFM1,Chicken Red Thai Curry,http://raghuveer.me/images/1786525.jpg,307
2XYQY9PR4G,Chicken Green Thai Curry,http://raghuveer.me/images/1191665.jpg,415
QHMBJSWS7X,Fish Red Thai Curry,http://raghuveer.me/images/2496746.jpg,534
S4M2TJ2MEH,Fish Green Thai Curry,http://raghuveer.me/images/1389587.jpg,576
JFTBC69PAR,Grilled Fish in Dill Sauce,http://raghuveer.me/images/1624845.jpg,593
71N50YTGXP,Prawns Red Thai Curry,http://raghuveer.me/images/1354401.jpg,433
9UR1LQTR85,Prawns Green Thai Curry,http://raghuveer.me/images/2100127.jpg,295
YJ8V30T9E4,Crunchy Veggies Burger,http://raghuveer.me/images/178326.jpg,462
Q9S4FHCTE0,Grilled Cottage Cheese Burger,http://raghuveer.me/images/2251296.jpg,300
C8Y5G7CO9I,Zucchini and Potato Burger,http://raghuveer.me/images/1770088.jpg,499
4GMB2E0IBT,Basil Mushrooms and Egg Burger,http://raghuveer.me/images/2447583.jpg,562
S1MLHXXGVR,The Chicken Patty Burger,http://raghuveer.me/images/1242250.jpg,641
AR20VYBTEM,Pulled Chicken Burger,http://raghuveer.me/images/1460963.jpg,385
F4QJAMWKHY,Seafood Grill Squared Burger,http://raghuveer.me/images/2097025.jpg,236
MNA8IHX74Q,Crumb Fried Fish Burger,http://raghuveer.me/images/2459099.jpg,265
8VNQDELPQ7,Crumb Fried Prawns Burger,http://raghuveer.me/images/2572810.jpg,372
ZTFHXE0BD3,Veg Supremo Pizza,http://raghuveer.me/images/2113592.jpg,477
5WC572IR6M,Simply Veg Pizza,http://raghuveer.me/images/276808.jpg,687
2RO6LKK7TM,Paneer Butter Masala Pizza,http://raghuveer.me/images/2425232.jpg,311
1B97J9LLDE,"Zucchini, Corn, Spinach and Mushroom Pizza",http://raghuveer.me/images/256925.jpg,348
BPFLMSO7YW,Create Your Own Veg Pizza,http://raghuveer.me/images/1353747.jpg,411
MAPH89Q9G1,Just BBQ,http://raghuveer.me/images/1868166.jpg,504
T7KC5P4BBF,Minced Chicken Pizza,http://raghuveer.me/images/1736510.jpg,542
VEYWVFM9MO,Butter Chicken Pizza,http://raghuveer.me/images/129808.jpg,252
U5780F67ZP,The Meat Feast,http://raghuveer.me/images/2449136.jpg,429
HWBG2B3KRR,Prawns Ghee Roast Pizza,http://raghuveer.me/images/2022199.jpg,230
PZ53KASQBI,Create Your Own Non Veg Pizza,http://raghuveer.me/images/2398162.jpg,335
DMQAGTO69V,Veg Creamy Tomatino Pasta,http://raghuveer.me/images/2346099.jpg,207
FHRYUUB09H,Veg Delight Pesto,http://raghuveer.me/images/25605.jpg,279
M91YCHBJ9Y,Veg The Twin Bowl,http://raghuveer.me/images/1524937.jpg,638
BBGP9BGECK,Chicken Creamy Tomato Pasta,http://raghuveer.me/images/2606410.jpg,263
B508PD5N0U,Chicken Pasta Arrabiata,http://raghuveer.me/images/1389587.jpg,684
286MOUVK6J,Chicken Delight Pesto The Twin Bowl,http://raghuveer.me/images/1034870.jpg,383
9AJBLETSF1,Chicken The Twin Bowl,http://raghuveer.me/images/2109937.jpg,640
O2AW0K6M1X,Chicken Spaghetti Bolognese,http://raghuveer.me/images/2071588.jpg,271
QH0Y4L06QF,Prawns Creamy Tomato Pasta,http://raghuveer.me/images/112847.jpg,280
R3UPKTQACQ,The Americano Veg,http://raghuveer.me/images/2390079.jpg,277
WOXNPKDTL7,Sriracha Spiced,http://raghuveer.me/images/1992434.jpg,491
8HT0MMOLIC,Cubano Cottage Cheese,http://raghuveer.me/images/2104569.jpg,592
TE1SWEOYT1,BBQ Cottage Cheese,http://raghuveer.me/images/1402825.jpg,686
2DN0ZHV5O3,Crumb Fried Cottage Cheese,http://raghuveer.me/images/2237230.jpg,362
7M5V2E9JX8,Crumb Fried Cottage Mushroom,http://raghuveer.me/images/171560.jpg,383
5D2WT8GN4S,I Got Egg,http://raghuveer.me/images/262626.jpg,455
B0FZ5L382B,Sriracha Spiced Chicken,http://raghuveer.me/images/2441453.jpg,219
DHDGT95LBW,Deep Grilled Fish,http://raghuveer.me/images/1072080.jpg,219
E3392FDLPK,Prawns Deep Sea Fisher,http://raghuveer.me/images/1718247.jpg,345
EEUNGTS5AS,Crumb Fried Fish,http://raghuveer.me/images/1414175.jpg,693
XM8OLX65VG,Crumb Fried Prawns,http://raghuveer.me/images/1906888.jpg,658
ONS97ZAXH0,Brownie Pastries,http://raghuveer.me/images/2248973.jpg,663
1UGP27BD26,Brownie with Chocolate Sauce Pastries,http://raghuveer.me/images/25586.jpg,615
JXOCONDU20,Brownie Fudge,http://raghuveer.me/images/1786525.jpg,492
WUVI4MWKZP,Chocopied,http://raghuveer.me/images/2255074.jpg,438
JIHC6C71KB,Cookie Blast,http://raghuveer.me/images/1850373.jpg,297
H69DA6U5HD,Monkey Mania,http://raghuveer.me/images/1509832.jpg,237
HL2CBJB282,Chocolate Peanut Butter,http://raghuveer.me/images/1648775.jpg,600
0YYL8RITAQ,Nutella Deluxe,http://raghuveer.me/images/1414493.jpg,333
SXDXZJW914,Pink Cinderella,http://raghuveer.me/images/24159.jpg,295
1PTNIIDS1C,Rainbow Showdown,http://raghuveer.me/images/2518219.jpg,680
YFBUSPXSIA,Coffee Lover,http://raghuveer.me/images/1239817.jpg,243
IFR4ES6RL1,Nutella Pancake [4 Pieces],http://raghuveer.me/images/1786525.jpg,529
B18GXRO1V7,Caramelised Banana Pancake [4 Pieces],http://raghuveer.me/images/1119903.jpg,214
ZIMU9REJ7Q,Homemade Chocolate Sauce Pancake [4 Pieces],http://raghuveer.me/images/1367474.jpg,654
USFHA7RQMQ,Peanut Butter Pancake [4 Pieces],http://raghuveer.me/images/2382958.jpg,233
DC59WK6S3X,Blueberry Syrup Pancake [4 Pieces],http://raghuveer.me/images/1418369.jpg,347
5VX6P9U41L,Nutella Waffles,http://raghuveer.me/images/2492386.jpg,212
RQZ6FT8YVQ,Caramelised Banana Waffles,http://raghuveer.me/images/259132.jpg,511
Y1XY1NDNJC,Homemade Chocolate Sauce Waffles,http://raghuveer.me/images/1641201.jpg,217
E304T7LJON,Peanut Butter Waffles,http://raghuveer.me/images/1297378.jpg,539
EN3JMQ6YB8,Blueberry Syrup Waffles,http://raghuveer.me/images/1710650.jpg,690
DTO7CVZ8YH,Ice Cream Waffles,http://raghuveer.me/images/1413739.jpg,564
HOF4XLLRE5,White and Minty Milkshake,http://raghuveer.me/images/1199851.jpg,450
QPOKG419PN,Cookie Creme Jello Milkshake,http://raghuveer.me/images/1707724.jpg,511
FL0YYJOR19,Go Bonkers Milkshake,http://raghuveer.me/images/1407996.jpg,339
LMR2KHT6KN,Berrylicious Milkshake,http://raghuveer.me/images/2354586.jpg,451
UZOY0Y9PIC,Mascarpone Fruit Mania Milkshake,http://raghuveer.me/images/1497340.jpg,640
T2K4B8FVL8,Date With Your Date Milkshake,http://raghuveer.me/images/1115697.jpg,487
G0FDHNKQO3,The Kooldoodh Milkshake,http://raghuveer.me/images/1462214.jpg,567
CQYSQEWRUD,In House Monster Milkshake,http://raghuveer.me/images/262626.jpg,456
TREU00DIB1,ABCD Healthy Smoothie,http://raghuveer.me/images/1839481.jpg,409
FCH8B2S8UK,Seedy Goodness Healthy Smoothie,http://raghuveer.me/images/162306.jpg,633
1A0TD0TBUT,Green Energizer Healthy Smoothie,http://raghuveer.me/images/1993404.jpg,303
NGNWFIMEQG,Dark Knight Mocktail,http://raghuveer.me/images/2451665.jpg,280
U3BYHU0NCC,Orange Thunder Mocktail,http://raghuveer.me/images/255974.jpg,409
Q5Q72RTVO5,Grenadine Fizz Mocktail,http://raghuveer.me/images/1592809.jpg,564
EI3AGL8DKE,Apple Crancider Crazy Mocktail,http://raghuveer.me/images/1114784.jpg,527
VXU0B0ISWX,Bang On Mocktail,http://raghuveer.me/images/2279333.jpg,598
4I6RCDIZHZ,Coco Lavender Mocktail,http://raghuveer.me/images/1867478.jpg,537
0VMJNESA8Q,Grass Hopper Blue Mocktail,http://raghuveer.me/images/2351687.jpg,318
BF4KCLEUNI,Spicy Cooler,http://raghuveer.me/images/2729063.jpg,420
9QTAVAAUB8,Lemony Melon,http://raghuveer.me/images/1653772.jpg,230
85LU3N4YW9,Peppered Sweetness,http://raghuveer.me/images/2846468.jpg,314
4Q2W41YOAL,Avalakki [150 gram],http://raghuveer.me/images/1718404.jpg,426
XZOIZJPHT4,Masala Kadale [200 gram],http://raghuveer.me/images/2390722.jpg,252
2VCDKE3NDW,Mixture[ 200 gram],http://raghuveer.me/images/1108229.jpg,645
7SV4SHMV0X,Muruku[200 gram],http://raghuveer.me/images/1324659.jpg,653
T0GTF3IEOG,Bombay Mixture[200 gram],http://raghuveer.me/images/2334692.jpg,549
N8OSEA0W6B,Karaboondi [200 gram],http://raghuveer.me/images/1633190.jpg,407
CQGVIN2KWM,Om Pudi [150 gram],http://raghuveer.me/images/1868166.jpg,460
NLWTQTRSXT,Mota Sev [200 gram],http://raghuveer.me/images/1770967.jpg,386
FUIWCKS7CJ,Red Mixture [200 gram],http://raghuveer.me/images/2436126.jpg,521
4LC5AQVWGE,Butter Special Kali Dosa,http://raghuveer.me/images/1336018.jpg,564
MLT1YDJMZ5,Butter Open Dosa,http://raghuveer.me/images/2255074.jpg,609
AFB2M8A7YM,Butter Onion Dosa,http://raghuveer.me/images/2606416.jpg,376
DESYWM1X9J,Idly [2 pieces],http://raghuveer.me/images/2055022.jpg,234
AT5HR0QKRB,Butter Dosa,http://raghuveer.me/images/159744.jpg,543
JL0DZ138J6,Masala Vada,http://raghuveer.me/images/1733705.jpg,358
8U6TUE0YYD,3 Idli,http://raghuveer.me/images/2828264.jpg,262
AB5ERNSBKJ,Ghee Thatte Idli with Malgapudi,http://raghuveer.me/images/2534537.jpg,357
ZYG259HJAP,2 Ghee Idli,http://raghuveer.me/images/1287888.jpg,670
768EONO37H,Pudi Plain Dosa,http://raghuveer.me/images/2731515.jpg,658
RGMY9TGGZ7,Pudi Masala Dosa,http://raghuveer.me/images/2251922.jpg,676
3AU30UQEDY,Ghee Khali Dosa,http://raghuveer.me/images/1383065.jpg,693
RMRNKYQS6P,Bath Masala Dosa,http://raghuveer.me/images/1141964.jpg,498
UEGVESUMYJ,Open Onion Dosa,http://raghuveer.me/images/162214.jpg,275
S9ZN0QPNQK,Three in One Dosa,http://raghuveer.me/images/2355043.jpg,291
HZ3RU1ID1V,Jodi Masala Dosa,http://raghuveer.me/images/1315364.jpg,590
9LKZ3HPS28,Single Idly Vada,http://raghuveer.me/images/2628599.jpg,478
INC9I98RY9,Ricebath,http://raghuveer.me/images/1867565.jpg,437
XIWWG9TJNO,Capsicum Dosa,http://raghuveer.me/images/2436539.jpg,512
IRG7L63ERR,Cheese Grilled Sandwich,http://raghuveer.me/images/137352.jpg,609
2K7RAXBNHD,Paneer Veg Grilled Sandwich,http://raghuveer.me/images/2466568.jpg,351
UDVV38BOD3,Plain Fresh Fruit Salad,http://raghuveer.me/images/2356849.jpg,317
FDDFZDT3GE,Chocolate Milkshake,http://raghuveer.me/images/2083017.jpg,319
KZWSKRLK7Z,Dry Fruit Milk Shake,http://raghuveer.me/images/2032761.jpg,238
FXE8MKJ8IV,2 Paratha,http://raghuveer.me/images/1900727.jpg,497
6HT60V3FIY,Veg Dosa,http://raghuveer.me/images/183995.jpg,370
0HL7MQAD7E,Tomato Cheese Grilled Sandwich,http://raghuveer.me/images/2476195.jpg,459
MBSFYZXSN6,Tomato Capsicum Sandwich,http://raghuveer.me/images/1521942.jpg,611
ACPC3H7UMC,Honey Cheese Sandwich,http://raghuveer.me/images/1348651.jpg,665
DJEWQ36YEQ,Golden Cherry Ice Cream,http://raghuveer.me/images/1871365.jpg,619
YK8XYZTRII,Lovers Special Ice Cream,http://raghuveer.me/images/2126709.jpg,298
41AGL4XS4R,My Favorite Ice Cream,http://raghuveer.me/images/2121603.jpg,592
LED7T17HRK,Love Birds Ice Cream,http://raghuveer.me/images/2606202.jpg,631
ZJLN4SGM6N,Banana Split Ice Cream,http://raghuveer.me/images/2899857.jpg,375
HGJCMCV417,Cool Corner Special Ice Cream,http://raghuveer.me/images/2865488.jpg,512
ETVZS2HYOK,Silver Queen Ice Cream,http://raghuveer.me/images/2000917.jpg,473
64CFI6S694,Mexican Fiesta Ice Cream,http://raghuveer.me/images/1774439.jpg,439
ILDFQXHOQU,Nargis Special Ice Cream,http://raghuveer.me/images/264673.jpg,268
1UXMMZYNR1,Golden King Ice Cream,http://raghuveer.me/images/2822696.jpg,641
ZNP11AN7WZ,Madona Special Ice Cream,http://raghuveer.me/images/2055022.jpg,579
6BPAZFDCB0,Riche Riche Special Ice Cream,http://raghuveer.me/images/1387895.jpg,570
UIUMN17PI8,Vanilla Dry Fruits Ice Cream,http://raghuveer.me/images/2032761.jpg,664
BKT5FD4WLF,Fruit Salad with Dry Fruits Ice Cream,http://raghuveer.me/images/2740832.jpg,398
6RYLTFSFKS,Fresh Fruit Salad with Ice Cream,http://raghuveer.me/images/1521942.jpg,535
K3PBTH48AX,Fresh Fruit Salad with Nuts,http://raghuveer.me/images/1324659.jpg,544
VDHIGOO57Y,H M Special,http://raghuveer.me/images/1774439.jpg,422
H453PUYHPS,Nut Sundae,http://raghuveer.me/images/162306.jpg,626
HOJNGT81M6,Traffic Jam Sundae,http://raghuveer.me/images/2248973.jpg,649
JWYOA8WLOW,Sunday Special,http://raghuveer.me/images/2311197.jpg,604
HCXVWSYSVE,Mosambi Special Juice,http://raghuveer.me/images/112847.jpg,201
7H0QK21Z1V,Orange Special Juice,http://raghuveer.me/images/179451.jpg,664
OX5UOSHQRK,Chikku Juice,http://raghuveer.me/images/1635471.jpg,644
2V8T0MNVU1,Karbuja Juice,http://raghuveer.me/images/2444341.jpg,534
CD9L0NRC9W,Banana Milk Shake,http://raghuveer.me/images/1340590.jpg,458
V6LW25SSRZ,Carrot Milk Shake,http://raghuveer.me/images/2860680.jpg,499
8KZR7XVI0D,Apple Milk Shake,http://raghuveer.me/images/254002.jpg,451
1EZAIL4DJL,Pista Milkshake,http://raghuveer.me/images/1287782.jpg,236
FFECNNGFK6,Butter Scotch Milkshake,http://raghuveer.me/images/1276465.jpg,627
51MKDE2WLB,Litche Milk Shake,http://raghuveer.me/images/1729143.jpg,613
